src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
united-states_religion_megachurch,plugnplay,retrieval,instruct,244,0.1498861014842987,0.14502975344657898,0.9961049556732178,0.1498861014842987,0.13068990409374237,0.9592839479446411,0.1498861014842987,0.1845618337392807,0.9209303855895996
nigeria_visual arts_architecture,plugnplay,instruct,retrieval,245,0.07474882900714874,0.18031495809555054,0.8820157051086426,0.07474882900714874,0.12213630974292755,0.9497573971748352,0.07474882900714874,0.17965036630630493,0.8485416173934937
india_music_tabla,plugnplay,instruct,retrieval,246,0.10033319890499115,0.09035682678222656,0.9976644515991211,0.10033319890499115,0.11832035332918167,0.8882337808609009,0.10033319890499115,0.20580798387527466,0.8609669208526611
turkey_Vegetable_Onion,retrieval,plugnplay,instruct,247,0.13542479276657104,0.21856831014156342,0.9048144817352295,0.13542479276657104,0.11269603669643402,0.9416214227676392,0.13542479276657104,0.22829747200012207,0.6771725416183472
india_food_poha,instruct,retrieval,plugnplay,248,0.13413012027740479,0.11803606897592545,0.972130298614502,0.13413012027740479,0.12702137231826782,0.8615907430648804,0.13413012027740479,0.23649631440639496,0.7389609217643738
turkey_Visual Arts_Turkish Miniature,plugnplay,retrieval,instruct,249,0.1482400894165039,0.15340209007263184,0.9589483737945557,0.1482400894165039,0.18640828132629395,0.9433090090751648,0.1482400894165039,0.15899530053138733,0.8813335299491882
portugal_food_portuguese-stone-soup,instruct,retrieval,plugnplay,250,0.15076185762882233,0.15168893337249756,0.9970369935035706,0.15076185762882233,0.15313991904258728,0.9546639919281006,0.15076185762882233,0.1759858876466751,0.8657594323158264
united-states_clothing_cowboy-hat,instruct,retrieval,plugnplay,251,0.14702406525611877,0.16953636705875397,0.8149179220199585,0.14702406525611877,0.16254033148288727,0.9566115140914917,0.14702406525611877,0.13240326941013336,0.7325474619865417
brazil_visual arts_tarsila-do-amaral,retrieval,instruct,plugnplay,252,0.20896998047828674,0.20071278512477875,0.9990588426589966,0.20896998047828674,0.15102289617061615,0.9437556266784668,0.20896998047828674,0.1023162454366684,0.7505795359611511
india_mammal_elephant,instruct,retrieval,plugnplay,253,0.10636649280786514,0.12163420021533966,0.9723812341690063,0.10636649280786514,0.153400719165802,0.9335235953330994,0.10636649280786514,0.15889598429203033,0.8389023542404175
portugal_vegetable_savoy-cabbage,retrieval,plugnplay,instruct,254,0.1287127286195755,0.13680146634578705,0.953008770942688,0.1287127286195755,0.14658595621585846,0.8605437874794006,0.1287127286195755,0.12150697410106659,0.7471631765365601
united-states_bird_turkey,retrieval,plugnplay,instruct,255,0.13508787751197815,0.15182772278785706,0.9297440052032471,0.13508787751197815,0.23821412026882172,0.8767085075378418,0.13508787751197815,0.15889598429203033,0.8175520896911621
united-states_mammal_bison,plugnplay,retrieval,instruct,256,0.13513442873954773,0.12771935760974884,0.9619696140289307,0.13513442873954773,0.2239588052034378,0.8360406756401062,0.13513442873954773,0.15889598429203033,0.9522883892059326
japan_education_kyūshoku-(school-lunch),retrieval,instruct,plugnplay,257,0.10789597779512405,0.11201243847608566,0.996468722820282,0.10789597779512405,0.14158181846141815,0.9784006476402283,0.10789597779512405,0.14916181564331055,0.9030894041061401
india_food_dosa,plugnplay,retrieval,instruct,258,0.09803961217403412,0.09451144188642502,0.9727029800415039,0.09803961217403412,0.1548996865749359,0.9327079653739929,0.09803961217403412,0.195834219455719,0.882548987865448
india_houses_palace,plugnplay,retrieval,instruct,259,0.09372203052043915,0.18828296661376953,0.9302784204483032,0.09372203052043915,0.09507854282855988,0.9699889421463013,0.09372203052043915,0.1838197559118271,0.8252142071723938
brazil_mammal_muriqui,retrieval,plugnplay,instruct,260,0.16257818043231964,0.1671963334083557,0.9871315360069275,0.16257818043231964,0.2054027020931244,0.8604905009269714,0.16257818043231964,0.20194809138774872,0.7487436532974243
united-states_fruit_blueberry,instruct,plugnplay,retrieval,261,0.1211169958114624,0.23163321614265442,0.8914667367935181,0.1211169958114624,0.12556299567222595,0.9583047032356262,0.1211169958114624,0.14916397631168365,0.85075443983078
portugal_flower_viola-tricolor,retrieval,instruct,plugnplay,262,0.13516342639923096,0.23161505162715912,0.9198383092880249,0.13516342639923096,0.14824822545051575,0.9723836183547974,0.13516342639923096,0.18896740674972534,0.8212320804595947
japan_food_udon,instruct,retrieval,plugnplay,263,0.1206919401884079,0.1350138783454895,0.989342987537384,0.1206919401884079,0.14857903122901917,0.949783205986023,0.1206919401884079,0.10904892534017563,0.7900228500366211
india_education_slate-and-chalk,instruct,retrieval,plugnplay,264,0.10069674998521805,0.08499529957771301,0.9985784292221069,0.10069674998521805,0.1436544805765152,0.9634966254234314,0.10069674998521805,0.16831275820732117,0.9132250547409058
japan_religion_tera-(temple),plugnplay,retrieval,instruct,265,0.08627955615520477,0.1920437067747116,0.825568675994873,0.08627955615520477,0.10033230483531952,0.9496623277664185,0.08627955615520477,0.17835605144500732,0.8880458474159241
nigeria_houses_skyscrapper,plugnplay,instruct,retrieval,266,0.15962736308574677,0.1946297436952591,0.9569740891456604,0.15962736308574677,0.16814744472503662,0.9628159403800964,0.15962736308574677,0.17277579009532928,0.8705790042877197
india_clothing_lungi,instruct,plugnplay,retrieval,267,0.10974304378032684,0.12942786514759064,0.9941052198410034,0.10974304378032684,0.11004142463207245,0.9203630089759827,0.10974304378032684,0.16627085208892822,0.8214581608772278
portugal_celebrations_santos-populares,retrieval,plugnplay,instruct,268,0.14093606173992157,0.14922292530536652,0.9986513257026672,0.14093606173992157,0.2083836793899536,0.9656965136528015,0.14093606173992157,0.1757814735174179,0.9160656332969666
turkey_Education_Village School,retrieval,plugnplay,instruct,269,0.029225904494524002,0.07723401486873627,0.9952033758163452,0.029225904494524002,0.20849007368087769,0.9296305775642395,0.029225904494524002,0.12533614039421082,0.8621526956558228
brazil_music_maracatu,retrieval,plugnplay,instruct,270,0.15302301943302155,0.19304364919662476,0.9647830724716187,0.15302301943302155,0.18726739287376404,0.9592933654785156,0.15302301943302155,0.17610947787761688,0.9385457634925842
brazil_houses_favela,instruct,retrieval,plugnplay,271,0.2080744057893753,0.2078099548816681,0.9969226121902466,0.2080744057893753,0.1356651335954666,0.8835848569869995,0.2080744057893753,0.10780423879623413,0.8933444023132324
nigeria_celebrations_new-yam-festival,retrieval,plugnplay,instruct,272,0.12543216347694397,0.09513704478740692,0.9955636262893677,0.12543216347694397,0.20899832248687744,0.934241771697998,0.12543216347694397,0.1442563533782959,0.8724832534790039
india_visual arts_warli-painting,plugnplay,instruct,retrieval,273,0.10321205109357834,0.11050544679164886,0.9946773052215576,0.10321205109357834,0.16950634121894836,0.8093854188919067,0.10321205109357834,0.1990583837032318,0.7925997972488403
brazil_clothing_baiana,retrieval,instruct,plugnplay,274,0.16757957637310028,0.21561004221439362,0.8712223768234253,0.16757957637310028,0.17264141142368317,0.9547600746154785,0.16757957637310028,0.18818192183971405,0.8441489934921265
portugal_beverages_espresso,instruct,plugnplay,retrieval,275,0.13409490883350372,0.12939639389514923,0.9968069791793823,0.13409490883350372,0.12163668870925903,0.9649084806442261,0.13409490883350372,0.14196041226387024,0.812065601348877
india_flower_rose,instruct,plugnplay,retrieval,276,0.13156133890151978,0.14998601377010345,0.9876466989517212,0.13156133890151978,0.14046210050582886,0.9793030023574829,0.13156133890151978,0.18362408876419067,0.7921946048736572
united-states_houses_ranch-style-house,retrieval,instruct,plugnplay,277,0.08863268792629242,0.18641167879104614,0.929175853729248,0.08863268792629242,0.11672713607549667,0.9592227935791016,0.08863268792629242,0.1495385468006134,0.6312743425369263
japan_houses_fusuma-(sliding-doors),retrieval,instruct,plugnplay,278,0.10128509998321533,0.11882609874010086,0.9964495301246643,0.10128509998321533,0.10929802060127258,0.9663339853286743,0.10128509998321533,0.14039313793182373,0.8556693196296692
turkey_Beverages_Turkish Tea,retrieval,plugnplay,instruct,279,0.14861266314983368,0.14655250310897827,0.9827167391777039,0.14861266314983368,0.1359075903892517,0.8791438937187195,0.14861266314983368,0.14218701422214508,0.8076233267784119
turkey_Food_Lahmacun,instruct,retrieval,plugnplay,280,0.12519428133964539,0.1481800377368927,0.9676488637924194,0.12519428133964539,0.1283283233642578,0.9555306434631348,0.12519428133964539,0.10447804629802704,0.8607035875320435
united-states_celebrations_independence-day,instruct,retrieval,plugnplay,281,0.1320294439792633,0.19558875262737274,0.7813389301300049,0.1320294439792633,0.15431997179985046,0.9550608396530151,0.1320294439792633,0.1986398845911026,0.6962453126907349
turkey_Flower_Tulip,instruct,plugnplay,retrieval,282,0.1460237205028534,0.14936131238937378,0.9988095760345459,0.1460237205028534,0.1477893441915512,0.9331084489822388,0.1460237205028534,0.14291465282440186,0.7189241051673889
brazil_sport_capoeira,retrieval,instruct,plugnplay,283,0.21019545197486877,0.20795083045959473,0.9975532293319702,0.21019545197486877,0.19562247395515442,0.9624517560005188,0.21019545197486877,0.15543299913406372,0.8820586800575256
portugal_fruit_rocha'-pear,retrieval,instruct,plugnplay,284,0.1517753303050995,0.18844394385814667,0.8241556286811829,0.1517753303050995,0.15945114195346832,0.9188894629478455,0.1517753303050995,0.1612827181816101,0.7812656760215759
turkey_Celebrations_Eid Qurban,retrieval,instruct,plugnplay,285,0.07373689115047455,0.15206947922706604,0.9577049016952515,0.07373689115047455,0.17582252621650696,0.9633477926254272,0.07373689115047455,0.17941930890083313,0.799201488494873
united-states_education_preschool,retrieval,plugnplay,instruct,286,0.12444265931844711,0.11839412152767181,0.9870704412460327,0.12444265931844711,0.15036587417125702,0.9591912031173706,0.12444265931844711,0.16668835282325745,0.8923025131225586
portugal_visual arts_joana-vasconcelos,plugnplay,retrieval,instruct,287,0.15270711481571198,0.16540120542049408,0.9976925849914551,0.15270711481571198,0.1570892482995987,0.9207196235656738,0.15270711481571198,0.10971564054489136,0.8487154245376587
united-states_agriculture_wheat,retrieval,plugnplay,instruct,288,0.1784593015909195,0.17320534586906433,0.8409945368766785,0.1784593015909195,0.1669130176305771,0.9304217100143433,0.1784593015909195,0.18673881888389587,0.830456554889679
brazil_beverages_água-de-coco,retrieval,plugnplay,instruct,289,0.16291563212871552,0.1990094780921936,0.8497862815856934,0.16291563212871552,0.1802205741405487,0.9670411348342896,0.16291563212871552,0.25573673844337463,0.7823498845100403
united-states_mammal_american-shorthair-cat,instruct,plugnplay,retrieval,290,0.13298331201076508,0.14178986847400665,0.9832329750061035,0.13298331201076508,0.13634146749973297,0.9480660557746887,0.13298331201076508,0.12050772458314896,0.8165926337242126
india_religion_ganesh-chaturthi,plugnplay,retrieval,instruct,291,0.08703828603029251,0.09456542134284973,0.9975757598876953,0.08703828603029251,0.15573039650917053,0.9385162591934204,0.08703828603029251,0.2152414172887802,0.8795770406723022
nigeria_music_traditional-flute-player,plugnplay,instruct,retrieval,292,0.13961635529994965,0.18461593985557556,0.9743094444274902,0.13961635529994965,0.17803554236888885,0.9567288756370544,0.13961635529994965,0.18793228268623352,0.8276904225349426
brazil_clothing_samba,instruct,retrieval,plugnplay,293,0.17960084974765778,0.17073771357536316,0.9990783929824829,0.17960084974765778,0.15777280926704407,0.9713788628578186,0.17960084974765778,0.18793228268623352,0.8797718286514282
united-states_visual arts_pop-art,plugnplay,retrieval,instruct,294,0.15960736572742462,0.16762620210647583,0.9933318495750427,0.15960736572742462,0.17119815945625305,0.9806488752365112,0.15960736572742462,0.1860598921775818,0.8959020972251892
united-states_music_rock,retrieval,plugnplay,instruct,295,0.12628519535064697,0.12052792310714722,0.991074800491333,0.12628524005413055,0.12334118783473969,0.9642959237098694,0.1262851506471634,0.20166750252246857,0.9077993631362915
japan_fruit_kaki-(persimmon),instruct,plugnplay,retrieval,296,0.1271219551563263,0.21594521403312683,0.8917403221130371,0.1271219551563263,0.13552989065647125,0.9557984471321106,0.1271219551563263,0.15415158867835999,0.7528666853904724
nigeria_beverages_bottled-water,instruct,plugnplay,retrieval,297,0.13161244988441467,0.13267521560192108,0.9941895008087158,0.13161244988441467,0.10739447176456451,0.960544764995575,0.13161244988441467,0.1847955882549286,0.7129391431808472
brazil_flower_primavera,plugnplay,retrieval,instruct,298,0.10897877812385559,0.11611120402812958,0.9682746529579163,0.10897877812385559,0.12159475684165955,0.9448474645614624,0.10897877812385559,0.17771150171756744,0.7156611680984497
japan_sport_kendō-(swordsmanship),plugnplay,retrieval,instruct,299,0.1289140284061432,0.14992481470108032,0.9546729326248169,0.1289140284061432,0.1823517084121704,0.9338387846946716,0.1289140284061432,0.1810922622680664,0.8247025609016418
india_celebrations_eid,retrieval,plugnplay,instruct,300,0.13500238955020905,0.12029867619276047,0.9853562116622925,0.13500238955020905,0.20402231812477112,0.9791852235794067,0.13500238955020905,0.1767895370721817,0.8410961627960205
nigeria_bird_parrot,instruct,retrieval,plugnplay,301,0.1560974270105362,0.1656143069267273,0.9571492671966553,0.1560974270105362,0.19155113399028778,0.9241709113121033,0.1560974270105362,0.1265927106142044,0.7061944603919983
portugal_utensil_basketry,instruct,retrieval,plugnplay,302,0.15444301068782806,0.16555647552013397,0.9831349849700928,0.15444301068782806,0.16235682368278503,0.9631870985031128,0.15444301068782806,0.1177765503525734,0.841977596282959
nigeria_clothing_lace,retrieval,plugnplay,instruct,303,0.05464813485741615,0.05676412954926491,0.9986685514450073,0.05464813485741615,0.05877191573381424,0.9652935266494751,0.05464813485741615,0.1357879787683487,0.834976077079773
india_mammal_langur-monkey,retrieval,plugnplay,instruct,304,0.16510017216205597,0.16376803815364838,0.9584771990776062,0.16510017216205597,0.15239867568016052,0.9380838871002197,0.16510017216205597,0.14867433905601501,0.7302703857421875
turkey_Celebrations_October 29 Republic Day,plugnplay,instruct,retrieval,305,0.11544691026210785,0.14025521278381348,0.9724382162094116,0.11544691026210785,0.1930706799030304,0.9663552641868591,0.11544691026210785,0.18709836900234222,0.8109182715415955
turkey_Sports_Women Volleyball,instruct,retrieval,plugnplay,306,0.08345594257116318,0.0907539650797844,0.9979337453842163,0.08345594257116318,0.13725601136684418,0.9741012454032898,0.08345594257116318,0.14396941661834717,0.8889701962471008
turkey_Houses_Mardin Houses,instruct,plugnplay,retrieval,307,0.07601888477802277,0.09872136265039444,0.9849798679351807,0.07601888477802277,0.11601690202951431,0.9561439752578735,0.07601888477802277,0.07786481082439423,0.8774253129959106
nigeria_beverages_palmwine,instruct,retrieval,plugnplay,308,0.15974704921245575,0.2554413080215454,0.9392328858375549,0.15974704921245575,0.16120000183582306,0.9790985584259033,0.15974704921245575,0.17958399653434753,0.8341140747070312
united-states_sport_baseball,retrieval,plugnplay,instruct,309,0.14568990468978882,0.15907630324363708,0.9595297574996948,0.14568990468978882,0.18072837591171265,0.9136618971824646,0.14568990468978882,0.1755927950143814,0.6871739029884338
japan_education_kosha-(school-building),plugnplay,instruct,retrieval,310,0.08754083514213562,0.09583230316638947,0.9921433329582214,0.08754083514213562,0.11958146095275879,0.9671283960342407,0.08754083514213562,0.18806922435760498,0.8462852239608765
nigeria_sports_swimming,instruct,plugnplay,retrieval,311,0.14704179763793945,0.13364353775978088,0.9877427816390991,0.14704179763793945,0.14353424310684204,0.8849278688430786,0.14704179763793945,0.1926460564136505,0.6581028699874878
brazil_celebrations_festas-juninas,instruct,plugnplay,retrieval,312,0.1930941343307495,0.18985992670059204,0.9983602166175842,0.1930941343307495,0.16095344722270966,0.9514455199241638,0.1930941343307495,0.19253051280975342,0.9048166275024414
portugal_agriculture_salt-pans-(sea-salt-harvesting),retrieval,plugnplay,instruct,313,0.181659996509552,0.17081521451473236,0.9954952001571655,0.181659996509552,0.10507756471633911,0.911112904548645,0.181659996509552,0.18240657448768616,0.6256712675094604
portugal_education_queima-das-fitas,retrieval,plugnplay,instruct,314,0.14211663603782654,0.14480136334896088,0.9982207417488098,0.14211663603782654,0.1712615191936493,0.8890526294708252,0.14211663603782654,0.12339511513710022,0.7924585342407227
turkey_Sports_Hidayet Türkoğlu,retrieval,plugnplay,instruct,315,0.1461321860551834,0.15873992443084717,0.9931341409683228,0.1461321860551834,0.14600029587745667,0.9716458916664124,0.1461321860551834,0.11173677444458008,0.8985691666603088
turkey_Food_Kebab,plugnplay,instruct,retrieval,316,0.11537312716245651,0.11432620882987976,0.9978246688842773,0.11537312716245651,0.13068024814128876,0.9665317535400391,0.11537312716245651,0.1904357522726059,0.8778921961784363
turkey_Clothing_Şalvar,plugnplay,instruct,retrieval,317,0.15176159143447876,0.1747986227273941,0.9959927201271057,0.15176159143447876,0.21732577681541443,0.9598478674888611,0.15176159143447876,0.1763332486152649,0.8050806522369385
brazil_mammal_onça-pintada,instruct,plugnplay,retrieval,318,0.1696110963821411,0.17805169522762299,0.9918644428253174,0.1696110963821411,0.17848937213420868,0.9436673521995544,0.1696110963821411,0.1713765412569046,0.7788124680519104
india_food_chaat,retrieval,instruct,plugnplay,319,0.09095604717731476,0.19747726619243622,0.8725929260253906,0.09095604717731476,0.13932500779628754,0.9402291178703308,0.09095604717731476,0.23649631440639496,0.8025790452957153
united-states_celebrations_thanksgiving,instruct,plugnplay,retrieval,320,0.16223503649234772,0.15395623445510864,0.9895893335342407,0.16223503649234772,0.17053541541099548,0.9070519804954529,0.16223503649234772,0.195834219455719,0.8568106889724731
united-states_visual arts_ceramics,plugnplay,instruct,retrieval,321,0.11058350652456284,0.10069972276687622,0.997745156288147,0.11058350652456284,0.1415567398071289,0.9327282309532166,0.11058350652456284,0.18362408876419067,0.7910133600234985
brazil_clothing_vaqueiro,instruct,retrieval,plugnplay,322,0.18500950932502747,0.20895104110240936,0.9511095285415649,0.18500950932502747,0.17071110010147095,0.9591407179832458,0.18500950932502747,0.2654181718826294,0.7878696918487549
portugal_visual arts_pavilhão-dos-oceanos,instruct,retrieval,plugnplay,323,0.130551278591156,0.20488156378269196,0.7855384945869446,0.130551278591156,0.16993799805641174,0.9347003698348999,0.130551278591156,0.2087816447019577,0.7209912538528442
india_celebrations_pongal,instruct,retrieval,plugnplay,324,0.11122212558984756,0.11565622687339783,0.9984569549560547,0.11122212558984756,0.16105501353740692,0.9505102634429932,0.11122212558984756,0.17941930890083313,0.8895844221115112
nigeria_visual arts_sculpture,instruct,plugnplay,retrieval,325,0.11888474225997925,0.1340167075395584,0.9809359312057495,0.11888474225997925,0.14346958696842194,0.959113359451294,0.11888474225997925,0.205459326505661,0.7179079055786133
nigeria_visual arts_billboard-advertisement,instruct,plugnplay,retrieval,326,0.08569067716598511,0.10107898712158203,0.995826244354248,0.08569067716598511,0.16586685180664062,0.9735569953918457,0.08569067716598511,0.1786869764328003,0.8559936285018921
nigeria_celebrations_traditional-marriage-ceremony,plugnplay,retrieval,instruct,327,0.06140366196632385,0.0580286979675293,0.9973633289337158,0.06140366196632385,0.1060287281870842,0.9357047080993652,0.06140366196632385,0.1373738795518875,0.8855418562889099
japan_flower-sakura(cherry-blossom),retrieval,plugnplay,instruct,328,0.10379667580127716,0.10583717375993729,0.9971898198127747,0.10379667580127716,0.13175581395626068,0.9421029686927795,0.10379667580127716,0.11343027651309967,0.8234509229660034
united-states_beverages_coke,retrieval,plugnplay,instruct,329,0.18907004594802856,0.21149961650371552,0.8189043998718262,0.18907004594802856,0.18116936087608337,0.9435576796531677,0.18907004594802856,0.1960931420326233,0.7900502681732178
portugal_religion_order-of-christ-cross,plugnplay,instruct,retrieval,330,0.1105354055762291,0.19493669271469116,0.8369241952896118,0.1105354055762291,0.1442585289478302,0.9144648313522339,0.1105354055762291,0.12171991169452667,0.7182788848876953
portugal_fruit_sweet-chestnut,instruct,plugnplay,retrieval,331,0.14218921959400177,0.1386726200580597,0.9971970319747925,0.14218921959400177,0.14300845563411713,0.972874641418457,0.14218921959400177,0.2586232125759125,0.8474533557891846
brazil_food_acarajé,retrieval,instruct,plugnplay,332,0.1476983278989792,0.23378711938858032,0.8185151815414429,0.1476983278989792,0.16089117527008057,0.9666843414306641,0.1476983278989792,0.13361282646656036,0.879045844078064
nigeria_mammal_rats,instruct,plugnplay,retrieval,333,0.15802986919879913,0.1620243936777115,0.9955143332481384,0.15802986919879913,0.1428956240415573,0.9592025876045227,0.15802986919879913,0.22304809093475342,0.7121825218200684
nigeria_clothing_jean-and-t-shirt,instruct,retrieval,plugnplay,334,0.07097592949867249,0.1588088721036911,0.9552997350692749,0.07097592949867249,0.13534022867679596,0.9585096836090088,0.07097592949867249,0.13329465687274933,0.812705397605896
brazil_vegetable_tucumã,instruct,retrieval,plugnplay,335,0.1350569725036621,0.14614616334438324,0.986414909362793,0.1350569725036621,0.14401188492774963,0.9164860248565674,0.1350569725036621,0.16287221014499664,0.7796287536621094
india_food_roti,retrieval,instruct,plugnplay,336,0.13959652185440063,0.2458578646183014,0.7547039985656738,0.13959652185440063,0.11779122799634933,0.9373728632926941,0.13959652185440063,0.2342713326215744,0.7296873331069946
nigeria_religion_dibia-(native-doctor),instruct,plugnplay,retrieval,337,0.11115430295467377,0.10204455256462097,0.98192298412323,0.11115430295467377,0.18129569292068481,0.9637084007263184,0.11115430295467377,0.20880460739135742,0.8576337695121765
nigeria_fruit_ube-pear,retrieval,instruct,plugnplay,338,0.11562106013298035,0.12312059104442596,0.9924344420433044,0.11562106013298035,0.15412543714046478,0.9717303514480591,0.11562106013298035,0.17571112513542175,0.6745311617851257
brazil_music_frevo,retrieval,plugnplay,instruct,339,0.20992372930049896,0.19749969244003296,0.9962407946586609,0.20992372930049896,0.2144942283630371,0.965322732925415,0.20992372930049896,0.1356973797082901,0.8843652009963989
nigeria_vegetable_cabbage,plugnplay,retrieval,instruct,340,0.10995116829872131,0.11496254056692123,0.9899563789367676,0.10995116829872131,0.12399038672447205,0.9359202980995178,0.10995116829872131,0.15711456537246704,0.8332257270812988
united-states_vegetable_brocolli,plugnplay,retrieval,instruct,341,0.13556867837905884,0.15218128263950348,0.992592453956604,0.13556867837905884,0.11361847817897797,0.8621609210968018,0.13556867837905884,0.14528942108154297,0.7544447183609009
nigeria_houses_duplex,instruct,plugnplay,retrieval,342,0.09031171351671219,0.1127503365278244,0.9825928211212158,0.09031171351671219,0.1299843192100525,0.9660862684249878,0.09031171351671219,0.13734661042690277,0.882407546043396
brazil_mammal_cervo-do-pantanal,instruct,plugnplay,retrieval,343,0.14620046317577362,0.14134913682937622,0.9509211778640747,0.14620046317577362,0.13239789009094238,0.9014951586723328,0.14620046317577362,0.13587602972984314,0.7291623950004578
nigeria_celebrations_independence-day-celebration,instruct,plugnplay,retrieval,344,0.10200200974941254,0.10952673852443695,0.9973775148391724,0.10200200974941254,0.18082143366336823,0.9572020769119263,0.10200200974941254,0.19491274654865265,0.7885614633560181
brazil_utensil_artesanato-indigena,instruct,plugnplay,retrieval,345,0.16446739435195923,0.16746194660663605,0.9948103427886963,0.16446739435195923,0.15887752175331116,0.9708106517791748,0.16446739435195923,0.143925279378891,0.8492586612701416
united-states_religion_mosque,plugnplay,retrieval,instruct,346,0.08852468430995941,0.12919840216636658,0.9838539361953735,0.08852468430995941,0.12052461504936218,0.9724157452583313,0.08852468430995941,0.20943309366703033,0.8707445859909058
nigeria_flower_hibiscus,plugnplay,instruct,retrieval,347,0.15683183073997498,0.21109071373939514,0.7929113507270813,0.15683183073997498,0.15247690677642822,0.9605187177658081,0.15683183073997498,0.19092854857444763,0.7425034046173096
portugal_vegetable_turnip-greens,instruct,plugnplay,retrieval,348,0.155269593000412,0.14191633462905884,0.9979563355445862,0.155269593000412,0.13842891156673431,0.9666211605072021,0.155269593000412,0.20793350040912628,0.7372519969940186
united-states_celebrations_new-year's,plugnplay,instruct,retrieval,349,0.1253344565629959,0.15510530769824982,0.9762577414512634,0.1253344565629959,0.19558347761631012,0.9466428160667419,0.1253344565629959,0.20562255382537842,0.8806331157684326
united-states_fruit_peach,plugnplay,instruct,retrieval,350,0.18360470235347748,0.22532439231872559,0.8192327618598938,0.18360470235347748,0.17790736258029938,0.9116554260253906,0.18360470235347748,0.22734969854354858,0.6987569332122803
turkey_Education_Bogazici University,plugnplay,retrieval,instruct,351,0.09693251550197601,0.20560988783836365,0.8998640775680542,0.09693251550197601,0.1080402061343193,0.9424766302108765,0.09693251550197601,0.12898655235767365,0.879409909248352
united-states_celebrations_christmas,plugnplay,retrieval,instruct,352,0.13491633534431458,0.2067783921957016,0.786553144454956,0.13491633534431458,0.11923506110906601,0.9577780961990356,0.13491633534431458,0.14620251953601837,0.8662292957305908
japan_music_shamisen-(string-instrument),instruct,plugnplay,retrieval,353,0.12107910215854645,0.11321993917226791,0.996688187122345,0.12107910215854645,0.1713782250881195,0.9231664538383484,0.12107910215854645,0.16240344941616058,0.8044642210006714
united-states_bird_blue-jay,plugnplay,retrieval,instruct,354,0.11236543208360672,0.13767492771148682,0.9964357614517212,0.11236543208360672,0.18791784346103668,0.8556816577911377,0.11236543208360672,0.20194809138774872,0.6665090918540955
united-states_sport_ice-hockey,instruct,retrieval,plugnplay,355,0.11660764366388321,0.13775089383125305,0.9888254404067993,0.11660764366388321,0.18972048163414001,0.8706581592559814,0.11660764366388321,0.1842101663351059,0.8393722772598267
portugal_agriculture_vindima-(grape-harvest),instruct,retrieval,plugnplay,356,0.11537965387105942,0.12318660318851471,0.980809211730957,0.11537965387105942,0.13106438517570496,0.9433660507202148,0.11537965387105942,0.22236165404319763,0.8048008680343628
nigeria_fruit_tangerine,instruct,plugnplay,retrieval,357,0.16076195240020752,0.26525211334228516,0.7938136458396912,0.16076195240020752,0.16300402581691742,0.9764537811279297,0.16076195240020752,0.13516788184642792,0.7711766362190247
portugal_flower_ox-eye-daisy,retrieval,instruct,plugnplay,358,0.13074128329753876,0.12422049045562744,0.9294112324714661,0.13074128329753876,0.12215382605791092,0.9525986909866333,0.13074128329753876,0.14392265677452087,0.8549754619598389
india_sport_kabaddi,retrieval,plugnplay,instruct,359,0.1308160126209259,0.135924831032753,0.9948121309280396,0.1308160126209259,0.16116008162498474,0.944980263710022,0.1308160126209259,0.1785782128572464,0.7958317995071411
nigeria_celebrations_durbar-festival,retrieval,instruct,plugnplay,360,0.07393551617860794,0.15542423725128174,0.9449495673179626,0.07393551617860794,0.19048991799354553,0.9706162214279175,0.07393551617860794,0.2118305265903473,0.9065719246864319
japan_vegetable_daikon-(radish),instruct,plugnplay,retrieval,361,0.14232631027698517,0.142164945602417,0.9763699769973755,0.14232631027698517,0.14286568760871887,0.9263826608657837,0.14232631027698517,0.16961507499217987,0.7472994327545166
india_religion_hindu-temple,retrieval,plugnplay,instruct,362,0.09297652542591095,0.207230806350708,0.9280381202697754,0.09297652542591095,0.10110791027545929,0.968228280544281,0.09297652542591095,0.10139991343021393,0.8462597727775574
nigeria_houses_one-storey,retrieval,instruct,plugnplay,363,0.10746511816978455,0.11261042952537537,0.9888679385185242,0.10746511816978455,0.17623887956142426,0.9687769412994385,0.10746511816978455,0.13734661042690277,0.9279135465621948
brazil_agriculture_milho,retrieval,plugnplay,instruct,364,0.13644665479660034,0.14590071141719818,0.975014328956604,0.13644665479660034,0.18017469346523285,0.9538311958312988,0.13644665479660034,0.1921074092388153,0.7886723875999451
portugal_flower_carnation,retrieval,instruct,plugnplay,365,0.12246879190206528,0.15756148099899292,0.9719823002815247,0.12246879190206528,0.12131966650485992,0.9483859539031982,0.12246879190206528,0.17560377717018127,0.6943567991256714
turkey_Celebrations_National Sovereignty and Children_s Day,retrieval,instruct,plugnplay,366,0.09829360991716385,0.10482405126094818,0.9981135129928589,0.09829360991716385,0.15385465323925018,0.9728885889053345,0.09829360991716385,0.18794235587120056,0.9116714596748352
